,GO,count,defence,GO_Record,fdr,geno
2542,small nucleolar ribonucleoprotein complex,2,False,GO:0005732,1.0,col
2543,small ribosomal subunit,2,False,GO:0015935,1.0,col
3158,small ribosomal subunit,10,False,GO:0015935,0.009309425939858049,lym
3159,small ribosomal subunit rRNA binding,5,False,GO:0070181,0.7698913296374397,lym
2544,small ribosomal subunit rRNA binding,1,False,GO:0070181,1.0,col
2545,small-subunit processome,2,False,GO:0032040,1.0,col
3160,small-subunit processome,18,False,GO:0032040,0.0028437621540596788,lym
2546,sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity,2,False,GO:0102420,1.0,col
3161,sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity,2,False,GO:0102420,1.0,lym
2547,sn-2-glycerol-3-phosphate omega-OH-C22:0-CoA acyl transferase activity,2,False,GO:0102419,0.5734435652553074,col
3162,snRNA 3'-end processing,1,False,GO:0034472,1.0,lym
2548,snRNA processing,1,False,GO:0016180,1.0,col
3163,snRNA pseudouridine synthesis,2,False,GO:0031120,0.5254015378766363,lym
3164,snoRNA binding,8,False,GO:0030515,0.062143296670353905,lym
3165,snoRNA guided rRNA pseudouridine synthesis,1,False,GO:0000454,1.0,lym
2549,snoRNA processing,1,False,GO:0043144,1.0,col
3166,snoRNA processing,1,False,GO:0043144,1.0,lym
3167,sodium channel activity,1,False,GO:0005272,1.0,lym
2550,sodium channel activity,1,False,GO:0005272,1.0,col
2551,sodium ion transport,2,False,GO:0006814,1.0,col
3168,sodium ion transport,6,False,GO:0006814,1.0,lym
3169,sodium:dicarboxylate symporter activity,1,False,GO:0017153,1.0,lym
3170,sodium:proton antiporter activity,2,False,GO:0015385,0.917805509069025,lym
2552,sodium:proton antiporter activity,1,False,GO:0015385,1.0,col
3171,soluble NSF attachment protein activity,3,False,GO:0005483,0.6900211435821741,lym
2553,soluble NSF attachment protein activity,1,False,GO:0005483,1.0,col
3172,solute:proton antiporter activity,2,False,GO:0015299,1.0,lym
2554,solute:proton antiporter activity,1,False,GO:0015299,1.0,col
2555,somatic cell DNA recombination,1,False,GO:0016444,1.0,col
3173,somatic embryogenesis,1,False,GO:0010262,1.0,lym
2556,somatic embryogenesis,1,False,GO:0010262,1.0,col
3174,somatic stem cell population maintenance,1,False,GO:0035019,0.9194054893928421,lym
3175,sorbitol transmembrane transporter activity,1,False,GO:0015576,1.0,lym
2557,sorbitol transmembrane transporter activity,1,False,GO:0015576,1.0,col
2558,specification of floral organ identity,1,False,GO:0010093,1.0,col
3176,specification of floral organ identity,3,False,GO:0010093,1.0,lym
3177,specification of floral organ number,2,False,GO:0048833,0.8948781031130397,lym
2559,specification of petal number,1,False,GO:0048834,0.9114468653855319,col
3178,specification of petal number,1,False,GO:0048834,0.9194054893928421,lym
3179,specification of symmetry,1,False,GO:0009799,0.9194054893928421,lym
2560,spermidine biosynthetic process,1,False,GO:0008295,1.0,col
3180,spermidine biosynthetic process,2,False,GO:0008295,1.0,lym
3181,spermidine synthase activity,1,False,GO:0004766,1.0,lym
2561,spermine catabolic process,1,False,GO:0046208,1.0,col
3182,spermine catabolic process,1,False,GO:0046208,1.0,lym
3183,sphingoid biosynthetic process,1,False,GO:0046520,1.0,lym
2562,sphingoid catabolic process,1,False,GO:0046521,1.0,col
3184,sphingoid catabolic process,1,False,GO:0046521,1.0,lym
3185,sphingolipid alpha-glucuronosyltransferase activity,1,False,GO:1990482,1.0,lym
2563,sphingolipid alpha-glucuronosyltransferase activity,1,False,GO:1990482,1.0,col
3186,sphingolipid biosynthetic process,8,False,GO:0030148,0.6077622654256218,lym
2564,sphingolipid biosynthetic process,5,False,GO:0030148,1.0,col
3187,sphingolipid delta-8 desaturase activity,1,False,GO:0052631,1.0,lym
3188,sphingolipid metabolic process,2,False,GO:0006665,1.0,lym
2565,sphingolipid metabolic process,3,False,GO:0006665,0.7473275340649502,col
3189,sphingomyelin synthase activity,2,False,GO:0033188,1.0,lym
2566,sphingomyelin synthase activity,1,False,GO:0033188,1.0,col
2567,sphingosine N-acyltransferase activity,1,False,GO:0050291,1.0,col
3190,sphingosine N-acyltransferase activity,1,False,GO:0050291,1.0,lym
3191,sphingosine hydroxylase activity,1,False,GO:0000170,1.0,lym
2568,sphingosine-1-phosphate phosphatase activity,1,False,GO:0042392,1.0,col
3192,sphingosine-1-phosphate phosphatase activity,1,False,GO:0042392,1.0,lym
2569,spindle,2,False,GO:0005819,0.5876046026903184,col
3193,spindle,4,False,GO:0005819,0.3758265856457767,lym
2570,spindle assembly,1,False,GO:0051225,1.0,col
3194,spindle assembly,4,False,GO:0051225,1.0,lym
3195,spindle microtubule,1,False,GO:0005876,1.0,lym
3196,spindle midzone,1,False,GO:0051233,1.0,lym
2571,spliceosomal complex,13,False,GO:0005681,1.0,col
3197,spliceosomal complex,15,False,GO:0005681,1.0,lym
2572,spliceosomal complex assembly,1,False,GO:0000245,1.0,col
3198,spliceosomal complex assembly,2,False,GO:0000245,1.0,lym
3199,spliceosomal complex disassembly,1,False,GO:0000390,1.0,lym
2573,spliceosomal complex disassembly,1,False,GO:0000390,1.0,col
3200,spliceosomal snRNP assembly,2,False,GO:0000387,1.0,lym
3201,squalene monooxygenase activity,2,False,GO:0004506,1.0,lym
2574,squalene monooxygenase activity,1,False,GO:0004506,1.0,col
2575,stamen development,7,False,GO:0048443,0.5704140284973521,col
3202,stamen development,8,False,GO:0048443,0.8297574200220139,lym
3203,stamen filament development,2,False,GO:0080086,1.0,lym
2576,stamen filament development,2,False,GO:0080086,1.0,col
3204,stamen morphogenesis,1,False,GO:0048448,1.0,lym
3205,starch binding,1,False,GO:2001070,1.0,lym
3206,starch biosynthetic process,1,False,GO:0019252,0.4349434279753759,lym
2577,starch catabolic process,1,False,GO:0005983,1.0,col
3207,starch catabolic process,2,False,GO:0005983,1.0,lym
3208,starch grain,1,False,GO:0043036,1.0,lym
3209,starch metabolic process,2,False,GO:0005982,1.0,lym
2578,stearoyl-CoA 9-desaturase activity,1,False,GO:0004768,1.0,col
3210,stearoyl-CoA 9-desaturase activity,1,False,GO:0004768,1.0,lym
2579,stearoyl-[acp] desaturase activity,1,False,GO:0102786,1.0,col
3211,stearoyl-[acp] desaturase activity,1,False,GO:0102786,1.0,lym
3212,stele development,1,False,GO:0010479,0.9194054893928421,lym
2580,stele development,1,False,GO:0010479,0.9114468653855319,col
3213,stem cell population maintenance,2,False,GO:0019827,1.0,lym
2581,stem cell population maintenance,1,False,GO:0019827,1.0,col
3214,stem vascular tissue pattern formation,3,False,GO:0010222,0.6306406639403667,lym
2582,stem vascular tissue pattern formation,1,False,GO:0010222,1.0,col
3215,steroid binding,3,False,GO:0005496,1.0,lym
2583,steroid binding,2,False,GO:0005496,1.0,col
3216,steroid biosynthetic process,1,False,GO:0006694,1.0,lym
2584,steroid dehydrogenase activity,1,False,GO:0016229,1.0,col
3217,steroid dehydrogenase activity,1,False,GO:0016229,1.0,lym
2585,steroid metabolic process,1,False,GO:0008202,1.0,col
3218,steroid metabolic process,2,False,GO:0008202,1.0,lym
2586,sterol 24-C-methyltransferase activity,1,False,GO:0003838,1.0,col
3219,sterol 24-C-methyltransferase activity,1,False,GO:0003838,1.0,lym
2587,sterol binding,1,False,GO:0032934,1.0,col
3220,sterol binding,1,False,GO:0032934,1.0,lym
3221,sterol biosynthetic process,4,False,GO:0016126,1.0,lym
2588,sterol biosynthetic process,3,False,GO:0016126,1.0,col
2589,sterol catabolic process,1,False,GO:0016127,1.0,col
3222,sterol catabolic process,1,False,GO:0016127,1.0,lym
3223,sterol delta7 reductase activity,1,False,GO:0009918,1.0,lym
2590,sterol esterification,1,False,GO:0034434,1.0,col
3224,sterol esterification,1,False,GO:0034434,1.0,lym
3225,sterol metabolic process,4,False,GO:0016125,1.0,lym
2591,sterol metabolic process,4,False,GO:0016125,1.0,col
2592,sterol transporter activity,1,False,GO:0015248,1.0,col
3226,sterol transporter activity,1,False,GO:0015248,1.0,lym
3227,stigma development,1,False,GO:0048480,1.0,lym
2593,stomatal closure,4,False,GO:0090332,1.0,col
3228,stomatal closure,5,False,GO:0090332,0.9629349423812359,lym
2594,stomatal complex development,5,False,GO:0010374,0.9114468653855319,col
3229,stomatal complex development,6,False,GO:0010374,0.9194054893928421,lym
2595,stomatal complex formation,1,False,GO:0010376,1.0,col
3230,stomatal complex formation,1,False,GO:0010376,1.0,lym
2596,stomatal complex morphogenesis,2,False,GO:0010103,1.0,col
3231,stomatal complex morphogenesis,2,False,GO:0010103,1.0,lym
3232,stomatal complex patterning,5,False,GO:0010375,0.4489469196897321,lym
2597,stomatal complex patterning,2,False,GO:0010375,1.0,col
2598,stomatal lineage progression,2,False,GO:0010440,1.0,col
3233,stomatal lineage progression,2,False,GO:0010440,1.0,lym
2599,stomatal movement,9,False,GO:0010118,0.6315637040032482,col
3234,stomatal movement,8,False,GO:0010118,1.0,lym
2600,stomatal opening,1,False,GO:1990069,1.0,col
2601,stress granule assembly,1,False,GO:0034063,1.0,col
2602,stress response to metal ion,1,False,GO:0097501,0.9114468653855319,col
3235,stress response to metal ion,1,False,GO:0097501,0.9194054893928421,lym
3236,stress response to nickel ion,1,False,GO:1990532,1.0,lym
3237,stress response to zinc ion,1,False,GO:1990359,0.9194054893928421,lym
2603,stress-activated protein kinase signaling cascade,13,False,GO:0031098,0.24024187518548076,col
3238,stress-activated protein kinase signaling cascade,12,False,GO:0031098,1.0,lym
2604,strictosidine synthase activity,2,False,GO:0016844,1.0,col
3239,strictosidine synthase activity,4,False,GO:0016844,1.0,lym
3240,strigolactone biosynthetic process,1,False,GO:1901601,1.0,lym
2605,strigolactone biosynthetic process,1,False,GO:1901601,1.0,col
3241,stromal side of plastid thylakoid membrane,1,False,GO:0098572,1.0,lym
3242,stromule,2,False,GO:0010319,0.7382470296359052,lym
2606,stromule,1,False,GO:0010319,1.0,col
2607,structural constituent of cell wall,8,False,GO:0005199,0.6776881460892873,col
3243,structural constituent of cell wall,16,False,GO:0005199,0.0008787275396314704,lym
2608,structural constituent of cytoskeleton,7,False,GO:0005200,1.0,col
3244,structural constituent of cytoskeleton,15,False,GO:0005200,0.12427476939754736,lym
2609,structural constituent of eye lens,1,False,GO:0005212,1.0,col
2610,structural constituent of nuclear pore,1,False,GO:0017056,1.0,col
3245,structural constituent of nuclear pore,1,False,GO:0017056,1.0,lym
3246,structural constituent of ribosome,179,False,GO:0003735,1.378112515865023e-38,lym
2611,structural constituent of ribosome,35,False,GO:0003735,1.0,col
2612,structural molecule activity,3,False,GO:0005198,1.0,col
3247,structural molecule activity,10,False,GO:0005198,1.0,lym
3248,style development,1,False,GO:0048479,1.0,lym
2613,suberin biosynthetic process,1,False,GO:0010345,1.0,col
3249,suberin biosynthetic process,4,False,GO:0010345,1.0,lym
2614,succinate metabolic process,1,False,GO:0006105,1.0,col
3250,succinate metabolic process,1,False,GO:0006105,1.0,lym
2615,succinate transmembrane transport,2,False,GO:0071422,0.7092183814541623,col
3251,succinate transmembrane transport,2,False,GO:0071422,0.8948781031130397,lym
2616,succinate transmembrane transporter activity,2,False,GO:0015141,1.0,col
3252,succinate transmembrane transporter activity,2,False,GO:0015141,1.0,lym
3253,succinate-CoA ligase (GDP-forming) activity,1,False,GO:0004776,1.0,lym
3254,sucrose alpha-glucosidase activity,5,False,GO:0004575,0.9538609270249612,lym
2617,sucrose alpha-glucosidase activity,2,False,GO:0004575,1.0,col
3255,sucrose catabolic process,4,False,GO:0005987,0.9155950901396076,lym
2618,sucrose catabolic process,2,False,GO:0005987,1.0,col
2619,sucrose mediated signaling,1,False,GO:0009745,1.0,col
3256,sucrose metabolic process,4,False,GO:0005985,1.0,lym
2620,sucrose metabolic process,3,False,GO:0005985,1.0,col
2621,sucrose transmembrane transporter activity,2,False,GO:0008515,1.0,col
3257,sucrose transmembrane transporter activity,1,False,GO:0008515,1.0,lym
2622,sucrose transport,5,False,GO:0015770,0.7165625411625961,col
3258,sucrose transport,4,False,GO:0015770,1.0,lym
2623,sucrose:proton symporter activity,4,False,GO:0008506,0.858852192447002,col
3259,sucrose:proton symporter activity,4,False,GO:0008506,1.0,lym
2624,sugar mediated signaling pathway,4,False,GO:0010182,1.0,col
3260,sugar mediated signaling pathway,6,False,GO:0010182,1.0,lym
3261,sugar transmembrane transporter activity,1,False,GO:0051119,1.0,lym
2625,sugar transmembrane transporter activity,2,False,GO:0051119,1.0,col
3262,sulfate adenylyltransferase (ATP) activity,2,False,GO:0004781,1.0,lym
2626,sulfate adenylyltransferase (ATP) activity,2,False,GO:0004781,1.0,col
3263,sulfate assimilation,5,False,GO:0000103,1.0,lym
2627,sulfate assimilation,3,False,GO:0000103,1.0,col
3264,sulfate reduction,1,False,GO:0019419,1.0,lym
3265,sulfate transmembrane transport,1,False,GO:1902358,1.0,lym
2628,sulfate transmembrane transporter activity,2,False,GO:0015116,1.0,col
3266,sulfate transmembrane transporter activity,4,False,GO:0015116,1.0,lym
2629,sulfate transport,2,False,GO:0008272,1.0,col
3267,sulfate transport,3,False,GO:0008272,1.0,lym
2630,sulfotransferase activity,3,False,GO:0008146,1.0,col
3268,sulfotransferase activity,5,False,GO:0008146,1.0,lym
2631,sulfur compound metabolic process,1,False,GO:0006790,1.0,col
3269,superoxide anion generation,1,False,GO:0042554,0.9194054893928421,lym
3270,superoxide dismutase activity,3,False,GO:0004784,1.0,lym
2632,superoxide dismutase activity,1,False,GO:0004784,1.0,col
3271,superoxide dismutase copper chaperone activity,1,False,GO:0016532,1.0,lym
2633,superoxide dismutase copper chaperone activity,1,False,GO:0016532,1.0,col
3272,suspensor development,1,False,GO:0010098,1.0,lym
2634,suspensor development,1,False,GO:0010098,1.0,col
3273,symmetric cell division,1,False,GO:0098725,0.9194054893928421,lym
3274,symporter activity,7,False,GO:0015293,1.0,lym
2635,symporter activity,5,False,GO:0015293,1.0,col
2636,synapsis,1,False,GO:0007129,1.0,col
3275,syncytium formation,6,False,GO:0006949,0.6077622654256218,lym
2637,syncytium formation,3,False,GO:0006949,1.0,col
3276,syntaxin binding,1,False,GO:0019905,1.0,lym
105,systemic acquired resistance,12,True,GO:0009627,0.6315637040032482,col
112,systemic acquired resistance,15,True,GO:0009627,0.6351729708395824,lym
113,"systemic acquired resistance, salicylic acid mediated signaling pathway",8,True,GO:0009862,0.10517302681037471,lym
106,"systemic acquired resistance, salicylic acid mediated signaling pathway",8,True,GO:0009862,0.015362193628339835,col
3277,tRNA (adenine-N1-)-methyltransferase activity,1,False,GO:0016429,1.0,lym
2638,tRNA (cytosine-5-)-methyltransferase activity,1,False,GO:0016428,1.0,col
3278,tRNA (guanine-N7-)-methyltransferase activity,1,False,GO:0008176,1.0,lym
3279,tRNA (m1A) methyltransferase complex,1,False,GO:0031515,1.0,lym
3280,tRNA 3'-end processing,1,False,GO:0042780,1.0,lym
3281,"tRNA 3'-trailer cleavage, endonucleolytic",1,False,GO:0034414,1.0,lym
3282,tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity,1,False,GO:0102522,1.0,lym
2639,tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity,1,False,GO:0102522,1.0,col
2640,tRNA 5'-leader removal,1,False,GO:0001682,1.0,col
3283,tRNA 5'-leader removal,1,False,GO:0001682,1.0,lym
3284,tRNA A64-2'-O-ribosylphosphate transferase activity,1,False,GO:0043399,1.0,lym
3285,tRNA aminoacylation,1,False,GO:0043039,1.0,lym
3286,tRNA aminoacylation for protein translation,4,False,GO:0006418,1.0,lym
2641,tRNA aminoacylation for protein translation,1,False,GO:0006418,1.0,col
2642,tRNA binding,2,False,GO:0000049,1.0,col
3287,tRNA binding,3,False,GO:0000049,1.0,lym
3288,tRNA dihydrouridine synthase activity,1,False,GO:0017150,1.0,lym
2643,tRNA dihydrouridine synthase activity,1,False,GO:0017150,1.0,col
2644,tRNA dihydrouridine synthesis,1,False,GO:0002943,1.0,col
3289,tRNA dihydrouridine synthesis,1,False,GO:0002943,1.0,lym
3290,tRNA dimethylallyltransferase activity,2,False,GO:0052381,1.0,lym
2645,tRNA dimethylallyltransferase activity,3,False,GO:0052381,1.0,col
3291,tRNA import into mitochondrion,1,False,GO:0016031,1.0,lym
3292,tRNA methylation,4,False,GO:0030488,1.0,lym
2646,tRNA methylation,3,False,GO:0030488,1.0,col
3293,tRNA methyltransferase activity,1,False,GO:0008175,1.0,lym
2647,tRNA methyltransferase activity,1,False,GO:0008175,1.0,col
3294,tRNA modification,2,False,GO:0006400,1.0,lym
2648,tRNA modification,5,False,GO:0006400,1.0,col
3295,tRNA processing,4,False,GO:0008033,1.0,lym
3296,tRNA pseudouridine synthase activity,1,False,GO:0106029,1.0,lym
